Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
95	14	0	2.13925179	102065.327	102060.621	102055.58	102065.327	9.74688404	464.192476	0	100	0	0	3
96	14	0	2.16177023	102064.264	102060.844	102055.58	102065.327	9.74688404	464.192476	0	100	0	0	3
97	14	0	2.18428867	102065.013	102061.254	102056.096	102065.327	9.23069792	464.192476	0	100	0	0	3
98	14	0	2.20680711	102064.836	102061.596	102056.096	102065.327	9.23069792	464.192476	0	100	0	0	3
99	14	0	2.22932555	102065.516	102061.968	102056.096	102065.516	9.4198934	464.192476	0	100	0	0	3
100	15	0	2.25184399	102063.809	102062.253	102056.096	102065.516	9.4198934	464.192476	0	100	0	0	3
101	15	0	2.27436243	102064.13	102062.602	102058.513	102065.516	7.00295869	464.192476	0	100	0	0	3
102	15	0	2.29688087	102062.366	102062.737	102058.513	102065.516	7.00295869	464.192476	0	100	0	0	3
103	15	0	2.31939931	102063.077	102062.935	102059.459	102065.516	6.05643189	464.192476	0	100	0	0	3
104	15	0	2.34191775	102060.288	102062.951	102059.459	102065.516	6.05643189	464.192476	0	100	0	0	3
105	16	0	2.36443619	102062.786	102063.095	102060.288	102065.516	5.22789431	464.192476	0	100	0	0	3
106	16	0	2.38695463	102061.006	102063.075	102060.288	102065.516	5.22789431	464.192476	0	100	0	0	3
107	16	0	2.40947307	102063.319	102063.184	102060.288	102065.516	5.22789431	464.192476	0	100	0	0	3
108	16	0	2.43199151	102061.061	102063.122	102060.288	102065.516	5.22789431	464.192476	0	100	0	0	3
109	16	0	2.45450995	102063.381	102063.198	102060.288	102065.516	5.22789431	464.192476	0	100	0	0	3
110	16	0	2.47702839	102062.794	102063.206	102060.288	102065.516	5.22789431	464.192476	0	100	0	0	3
111	16	0	2.49954683	102064.453	102063.312	102060.288	102065.516	5.22789431	464.192476	0	100	0	0	3
112	17	0	2.52206527	102063.819	102063.359	102060.288	102065.516	5.22789431	464.192476	0	100	0	0	3
113	17	0	2.54458371	102065.905	102063.55	102060.288	102065.905	5.00041167	464.192476	0	100	0	0	3
114	17	0	2.56710215	102064.822	102063.602	102060.288	102065.905	4.41315228	464.192476	0	100	0	0	3
115	17	0	2.58962059	102066.617	102063.714	102060.288	102066.617	3.9543833	464.192476	0	100	0	0	3
116	17	0	2.61213903	102064.313	102063.733	102060.288	102066.617	3.57349349	464.192476	0	100	0	0	3
117	17	0	2.63465747	102065.163	102063.829	102060.288	102066.617	3.20758874	464.192476	0	100	0	0	3
118	17	0	2.65717591	102063.864	102063.765	102060.288	102066.617	2.98496733	464.192476	0	100	0	0	3
119	18	0	2.67969435	102065.008	102063.798	102060.288	102066.617	2.57482054	464.192476	0	100	0	0	3
120	18	0	2.70221279	102061.866	102063.661	102060.288	102066.617	2.23297422	464.192476	0	100	0	0	3
121	18	0	2.72473123	102064.262	102063.636	102060.288	102066.617	1.86125256	464.192476	0	100	0	0	3
122	18	0	2.74724967	102062.712	102063.514	102060.288	102066.617	1.57620815	464.192476	0	100	0	0	3
123	18	0	2.76976811	102064.761	102063.555	102060.288	102066.617	1.22691334	464.192476	0	100	0	0	3
124	18	0	2.79228655	102062.674	102063.492	102060.288	102066.617	1.09178577	464.192476	0	100	0	0	3
125	18	0	2.81480499	102063.949	102063.561	102060.288	102066.617	0.893338949	464.192476	0	100	0	0	3
126	18	0	2.83732343	102060.526	102063.45	102060.288	102066.617	0.878304386	464.192476	0	100	0	0	3
127	19	0	2.85984187	102061.897	102063.52	102060.526	102066.617	0.75339222	464.192476	0	100	0	0	3
128	19	0	2.88236031	102060.894	102063.438	102060.526	102066.617	0.75339222	464.192476	0	100	0	0	3
129	19	0	2.90487875	102063.167	102063.532	102060.526	102066.617	0.706829774	464.192476	0	100	0	0	3
130	19	0	2.92739719	102060.3	102063.4	102060.3	102066.617	0.706829774	464.192476	0	100	0	0	3
131	19	0	2.94991563	102062.762	102063.474	102060.3	102066.617	0.630643445	464.192476	0	100	0	0	3
132	19	0	2.97243407	102059.724	102063.315	102059.724	102066.617	0.622675289	464.192476	0	100	0	0	3
133	19	0	2.99495251	102061.176	102063.245	102059.724	102066.617	0.583886787	464.192476	0	100	0	0	3
134	20	0	3.01747095	102058.699	102062.995	102058.699	102066.617	0.834068936	464.192476	0	100	0	0	3
135	20	0	3.03998939	102060.561	102062.853	102058.699	102066.617	0.975694686	464.192476	0	100	0	0	3
136	20	0	3.06250783	102058.955	102062.551	102058.699	102066.617	1.27784688	464.192476	0	100	0	0	3
137	20	0	3.08502627	102060.984	102062.384	102058.699	102066.617	1.44469699	464.192476	0	100	0	0	3
138	20	0	3.10754471	102057.863	102062.004	102057.863	102065.163	1.8253045	464.192476	0	100	0	0	3
139	20	0	3.13006315	102060.531	102061.839	102057.863	102065.163	1.98974693	464.192476	0	100	0	0	3
140	20	0	3.15258159	102056.889	102061.479	102056.889	102065.008	2.31826205	464.192476	0	100	0	0	3
141	21	0	3.17510003	102059.955	102061.309	102056.889	102065.008	2.48821398	464.192476	0	100	0	0	3
142	21	0	3.19761847	102055.766	102060.908	102055.766	102064.761	2.75323496	464.192476	0	100	0	0	3
143	21	0	3.22013691	102058.987	102060.782	102055.766	102064.761	2.85344794	464.192476	0	100	0	0	3
144	21	0	3.24265535	102055.722	102060.411	102055.722	102064.761	3.14977703	464.192476	0	100	0	0	3
145	21	0	3.26517379	102057.846	102060.2	102055.722	102064.761	3.36131338	464.192476	0	100	0	0	3
146	21	0	3.28769223	102055.397	102059.792	102055.397	102063.949	3.76846332	464.192476	0	100	0	0	3
147	21	0	3.31021067	102058.085	102059.593	102055.397	102063.949	3.96798692	464.192476	0	100	0	0	3
148	21	0	3.33272911	102054.998	102059.204	102054.998	102063.167	4.32791825	464.192476	0	100	0	0	3
149	22	0	3.35524755	102057.686	102059.08	102054.998	102063.167	4.45140053	464.192476	0	100	0	0	3
150	22	0	3.37776599	102054.9	102058.776	102054.9	102063.167	4.75562763	464.192476	0	100	0	0	3
151	22	0	3.40028443	102056.989	102058.606	102054.9	102063.167	4.92539305	464.192476	0	100	0	0	3
152	22	0	3.42280287	102055.977	102058.294	102054.9	102062.762	5.18070696	464.192476	0	100	0	0	3
153	22	0	3.44532131	102057.654	102058.179	102054.9	102062.762	5.29574643	464.192476	0	100	0	0	3
154	22	0	3.46783975	102054.758	102057.831	102054.758	102061.176	5.48473294	464.192476	0	100	0	0	3
155	22	0	3.49035819	102056.826	102057.705	102054.758	102061.176	5.54040126	464.192476	0	100	0	0	3
156	23	0	3.51287663	102054.799	102057.427	102054.758	102060.984	5.56751541	464.192476	0	100	0	0	3
157	23	0	3.53539507	102055.999	102057.31	102054.758	102060.984	5.5432634	464.192476	0	100	0	0	3
158	23	0	3.55791351	102053.994	102057.024	102053.994	102060.984	5.5266257	464.192476	0	100	0	0	3
159	23	0	3.58043195	102056.981	102056.939	102053.994	102060.984	5.44559853	464.192476	0	100	0	0	3
160	23	0	3.60295039	102053.98	102056.634	102053.98	102060.531	5.3695269	464.192476	0	100	0	0	3
161	23	0	3.62546883	102056.802	102056.588	102053.98	102060.531	5.25121668	464.192476	0	100	0	0	3
162	23	0	3.64798727	102052.964	102056.259	102052.964	102059.955	5.22048139	464.192476	0	100	0	0	3
163	24	0	3.67050571	102054.843	102056.17	102052.964	102059.955	5.13946282	464.192476	0	100	0	0	3
164	24	0	3.69302415	102053.608	102055.894	102052.964	102058.987	5.01354802	464.192476	0	100	0	0	3
165	24	0	3.71554259	102056.477	102055.925	102052.964	102058.987	4.8883481	464.192476	0	100	0	0	3
166	24	0	3.73806103	102054.499	102055.73	102052.964	102058.085	4.6812452	464.192476	0	100	0	0	3
167	24	0	3.76057947	102057.043	102055.787	102052.964	102058.085	4.46970885	464.192476	0	100	0	0	3
168	24	0	3.78309791	102052.955	102055.575	102052.955	102058.085	4.21776847	464.192476	0	100	0	0	3
169	24	0	3.80561635	102054.911	102055.553	102052.955	102058.085	4.03935597	464.192476	0	100	0	0	3
170	25	0	3.82813479	102053.156	102055.339	102052.955	102057.686	3.86445934	464.192476	0	100	0	0	3
171	25	0	3.85065323	102055.719	102055.371	102052.955	102057.686	3.74097706	464.192476	0	100	0	0	3
172	25	0	3.87317167	102054.455	102055.23	102052.955	102057.654	3.54586197	464.192476	0	100	0	0	3
173	25	0	3.89569011	102057.413	102055.339	102052.955	102057.654	3.37609655	464.192476	0	100	0	0	3
174	25	0	3.91820855	102053.639	102055.194	102052.955	102057.654	3.09989105	464.192476	0	100	0	0	3
175	25	0	3.94072699	102055.794	102055.186	102052.955	102057.654	2.99279852	464.192476	0	100	0	0	3
176	25	0	3.96324543	102053.375	102055	102052.955	102057.413	2.83087457	464.192476	0	100	0	0	3
177	26	0	3.98576387	102056.684	102055.083	102052.955	102057.413	2.70487067	464.192476	0	100	0	0	3
178	26	0	4.00828231	102054.123	102054.966	102052.955	102057.413	2.46135447	464.192476	0	100	0	0	3
