Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
137	24	0	3.425	104661.394	104664.621	104659.809	104674.834	2.74164852	2909.99618	0	100	0	0	3
138	24	0	3.45	104664.437	104664.629	104659.809	104674.834	2.74164852	2909.99618	0	100	0	0	3
139	24	0	3.475	104666.549	104664.95	104660.597	104674.834	3.04114836	2909.99618	0	100	0	0	3
140	24	0	3.5	104670.637	104665.394	104660.597	104674.834	3.4848556	2909.99618	0	100	0	0	3
141	24	0	3.525	104668.498	104665.511	104660.597	104674.834	3.60203501	2909.99618	0	100	0	0	3
142	24	0	3.55	104666.971	104665.814	104660.908	104674.834	3.81378255	2909.99618	0	100	0	0	3
143	25	0	3.575	104667.036	104666.039	104660.908	104674.834	3.91965668	2909.99618	0	100	0	0	3
144	25	0	3.6	104665.536	104666.21	104660.908	104674.834	3.42797947	2909.99618	0	100	0	0	3
145	25	0	3.625	104660.048	104665.778	104660.048	104674.834	3.4074604	2909.99618	0	100	0	0	3
146	25	0	3.65	104667.418	104666.008	104660.048	104674.834	3.05839204	2909.99618	0	100	0	0	3
147	25	0	3.675	104664.549	104666.14	104660.048	104674.834	2.93093008	2909.99618	0	100	0	0	3
148	25	0	3.7	104661.071	104666.077	104660.048	104674.834	2.21516721	2909.99618	0	100	0	0	3
149	26	0	3.725	104663.445	104665.535	104660.048	104671.195	2.18189344	2909.99618	0	100	0	0	3
150	26	0	3.75	104659.89	104665.112	104659.89	104671.195	2.18189344	2909.99618	0	100	0	0	3
151	26	0	3.775	104663.711	104665.1	104659.89	104671.195	2.18189344	2909.99618	0	100	0	0	3
152	26	0	3.8	104661.752	104664.994	104659.89	104671.195	2.09741989	2909.99618	0	100	0	0	3
153	26	0	3.825	104660.08	104664.533	104659.89	104671.195	1.90659687	2909.99618	0	100	0	0	3
154	26	0	3.85	104663.384	104664.409	104659.89	104671.195	1.80072526	2909.99618	0	100	0	0	3
155	27	0	3.875	104661.886	104663.966	104659.89	104670.637	2.24400543	2909.99618	0	100	0	0	3
156	27	0	3.9	104662.695	104663.9	104659.89	104670.637	2.31007175	2909.99618	0	100	0	0	3
157	27	0	3.925	104665.865	104664.136	104659.89	104670.637	2.31007175	2909.99618	0	100	0	0	3
158	27	0	3.95	104669.478	104664.521	104659.89	104670.637	2.31007175	2909.99618	0	100	0	0	3
159	27	0	3.975	104664.196	104664.509	104659.89	104670.637	2.31007175	2909.99618	0	100	0	0	3
160	27	0	4	104664.615	104664.417	104659.89	104670.637	2.31007175	2909.99618	0	100	0	0	3
